date,temperature_2m,relative_humidity_2m,precipitation,pressure_msl,cloud_cover,wind_speed_10m
2024-05-30 01:00:00+00:00,11.246759,11.246759,11.246759,11.246759,11.246759,11.246759
2024-05-30 02:00:00+00:00,10.464797,10.464797,10.464797,10.464797,10.464797,10.464797
2024-05-30 03:00:00+00:00,9.826088,9.826088,9.826088,9.826088,9.826088,9.826088
2024-05-30 04:00:00+00:00,9.605998,9.605998,9.605998,9.605998,9.605998,9.605998
2024-05-30 05:00:00+00:00,9.72,9.72,9.72,9.72,9.72,9.72
2024-05-30 06:00:00+00:00,10.308831,10.308831,10.308831,10.308831,10.308831,10.308831
2024-05-30 07:00:00+00:00,11.384199,11.384199,11.384199,11.384199,11.384199,11.384199
2024-05-30 08:00:00+00:00,11.966953,11.966953,11.966953,11.966953,11.966953,11.966953
2024-05-30 09:00:00+00:00,12.57426,12.57426,12.57426,12.57426,12.57426,12.57426
2024-05-30 10:00:00+00:00,12.245293,12.245293,12.245293,12.245293,12.245293,12.245293
2024-05-30 11:00:00+00:00,11.269782,11.269782,11.269782,11.269782,11.269782,11.269782
2024-05-30 12:00:00+00:00,10.464797,10.464797,10.464797,10.464797,10.464797,10.464797
2024-05-30 13:00:00+00:00,9.983106,9.983106,9.983106,9.983106,9.983106,9.983106
2024-05-30 14:00:00+00:00,9.504273,9.504273,9.504273,9.504273,9.504273,9.504273
2024-05-30 15:00:00+00:00,8.427383,8.427383,8.427383,8.427383,8.427383,8.427383
2024-05-30 16:00:00+00:00,6.924738,6.924738,6.924738,6.924738,6.924738,6.924738
2024-05-30 17:00:00+00:00,5.5887027,5.5887027,5.5887027,5.5887027,5.5887027,5.5887027
2024-05-30 18:00:00+00:00,5.6233797,5.6233797,5.6233797,5.6233797,5.6233797,5.6233797
2024-05-30 19:00:00+00:00,8.049845,8.049845,8.049845,8.049845,8.049845,8.049845
2024-05-30 20:00:00+00:00,11.901798,11.901798,11.901798,11.901798,11.901798,11.901798
2024-05-30 21:00:00+00:00,14.561099,14.561099,14.561099,14.561099,14.561099,14.561099
2024-05-30 22:00:00+00:00,14.869351,14.869351,14.869351,14.869351,14.869351,14.869351
2024-05-30 23:00:00+00:00,13.698934,13.698934,13.698934,13.698934,13.698934,13.698934
2024-05-31 00:00:00+00:00,12.599999,12.599999,12.599999,12.599999,12.599999,12.599999
2024-05-31 01:00:00+00:00,11.165805,11.165805,11.165805,11.165805,11.165805,11.165805
2024-05-31 02:00:00+00:00,9.3876505,9.3876505,9.3876505,9.3876505,9.3876505,9.3876505
2024-05-31 03:00:00+00:00,7.9932976,7.9932976,7.9932976,7.9932976,7.9932976,7.9932976
2024-05-31 04:00:00+00:00,6.519877,6.519877,6.519877,6.519877,6.519877,6.519877
2024-05-31 05:00:00+00:00,5.4119864,5.4119864,5.4119864,5.4119864,5.4119864,5.4119864
2024-05-31 06:00:00+00:00,4.2136917,4.2136917,4.2136917,4.2136917,4.2136917,4.2136917
2024-05-31 07:00:00+00:00,3.8268526,3.8268526,3.8268526,3.8268526,3.8268526,3.8268526
2024-05-31 08:00:00+00:00,4.1046314,4.1046314,4.1046314,4.1046314,4.1046314,4.1046314
2024-05-31 09:00:00+00:00,5.0528407,5.0528407,5.0528407,5.0528407,5.0528407,5.0528407
2024-05-31 10:00:00+00:00,5.0528407,5.0528407,5.0528407,5.0528407,5.0528407,5.0528407
2024-05-31 11:00:00+00:00,4.73506,4.73506,4.73506,4.73506,4.73506,4.73506
2024-05-31 12:00:00+00:00,4.452954,4.452954,4.452954,4.452954,4.452954,4.452954
2024-05-31 13:00:00+00:00,5.1544156,5.1544156,5.1544156,5.1544156,5.1544156,5.1544156
2024-05-31 14:00:00+00:00,6.2145634,6.2145634,6.2145634,6.2145634,6.2145634,6.2145634
2024-05-31 15:00:00+00:00,6.638072,6.638072,6.638072,6.638072,6.638072,6.638072
2024-05-31 16:00:00+00:00,6.725354,6.725354,6.725354,6.725354,6.725354,6.725354
2024-05-31 17:00:00+00:00,6.28713,6.28713,6.28713,6.28713,6.28713,6.28713
2024-05-31 18:00:00+00:00,6.1094027,6.1094027,6.1094027,6.1094027,6.1094027,6.1094027
2024-05-31 19:00:00+00:00,8.350138,8.350138,8.350138,8.350138,8.350138,8.350138
2024-05-31 20:00:00+00:00,13.708391,13.708391,13.708391,13.708391,13.708391,13.708391
2024-05-31 21:00:00+00:00,17.782688,17.782688,17.782688,17.782688,17.782688,17.782688
2024-05-31 22:00:00+00:00,18.388212,18.388212,18.388212,18.388212,18.388212,18.388212
2024-05-31 23:00:00+00:00,17.58481,17.58481,17.58481,17.58481,17.58481,17.58481
2024-06-01 00:00:00+00:00,15.978484,15.978484,15.978484,15.978484,15.978484,15.978484
2024-06-01 01:00:00+00:00,14.707222,14.707222,14.707222,14.707222,14.707222,14.707222
2024-06-01 02:00:00+00:00,12.979984,12.979984,12.979984,12.979984,12.979984,12.979984
2024-06-01 03:00:00+00:00,10.931203,10.931203,10.931203,10.931203,10.931203,10.931203
2024-06-01 04:00:00+00:00,8.049845,8.049845,8.049845,8.049845,8.049845,8.049845
2024-06-01 05:00:00+00:00,5.0528407,5.0528407,5.0528407,5.0528407,5.0528407,5.0528407
2024-06-01 06:00:00+00:00,3.6,3.6,3.6,3.6,3.6,3.6
2024-06-01 07:00:00+00:00,4.2136917,4.2136917,4.2136917,4.2136917,4.2136917,4.2136917
2024-06-01 08:00:00+00:00,5.4477882,5.4477882,5.4477882,5.4477882,5.4477882,5.4477882
2024-06-01 09:00:00+00:00,6.8399997,6.8399997,6.8399997,6.8399997,6.8399997,6.8399997
2024-06-01 10:00:00+00:00,8.707238,8.707238,8.707238,8.707238,8.707238,8.707238
2024-06-01 11:00:00+00:00,10.239453,10.239453,10.239453,10.239453,10.239453,10.239453
2024-06-01 12:00:00+00:00,11.440978,11.440978,11.440978,11.440978,11.440978,11.440978
2024-06-01 13:00:00+00:00,11.440978,11.440978,11.440978,11.440978,11.440978,11.440978
2024-06-01 14:00:00+00:00,10.390226,10.390226,10.390226,10.390226,10.390226,10.390226
2024-06-01 15:00:00+00:00,9.114471,9.114471,9.114471,9.114471,9.114471,9.114471
2024-06-01 16:00:00+00:00,7.208994,7.208994,7.208994,7.208994,7.208994,7.208994
2024-06-01 17:00:00+00:00,5.8048253,5.8048253,5.8048253,5.8048253,5.8048253,5.8048253
2024-06-01 18:00:00+00:00,6.12,6.12,6.12,6.12,6.12,6.12
2024-06-01 19:00:00+00:00,8.707238,8.707238,8.707238,8.707238,8.707238,8.707238
2024-06-01 20:00:00+00:00,11.901798,11.901798,11.901798,11.901798,11.901798,11.901798
2024-06-01 21:00:00+00:00,14.081478,14.081478,14.081478,14.081478,14.081478,14.081478
2024-06-01 22:00:00+00:00,13.698934,13.698934,13.698934,13.698934,13.698934,13.698934
2024-06-01 23:00:00+00:00,12.758432,12.758432,12.758432,12.758432,12.758432,12.758432
2024-06-02 00:00:00+00:00,12.10157,12.10157,12.10157,12.10157,12.10157,12.10157
2024-06-02 01:00:00+00:00,11.480557,11.480557,11.480557,11.480557,11.480557,11.480557
2024-06-02 02:00:00+00:00,11.019764,11.019764,11.019764,11.019764,11.019764,11.019764
2024-06-02 03:00:00+00:00,10.805998,10.805998,10.805998,10.805998,10.805998,10.805998
2024-06-02 04:00:00+00:00,10.829958,10.829958,10.829958,10.829958,10.829958,10.829958
2024-06-02 05:00:00+00:00,10.390226,10.390226,10.390226,10.390226,10.390226,10.390226
2024-06-02 06:00:00+00:00,10.308831,10.308831,10.308831,10.308831,10.308831,10.308831
2024-06-02 07:00:00+00:00,9.793058,9.793058,9.793058,9.793058,9.793058,9.793058
2024-06-02 08:00:00+00:00,9.826088,9.826088,9.826088,9.826088,9.826088,9.826088
2024-06-02 09:00:00+00:00,9.726664,9.726664,9.726664,9.726664,9.726664,9.726664
2024-06-02 10:00:00+00:00,9.686609,9.686609,9.686609,9.686609,9.686609,9.686609
2024-06-02 11:00:00+00:00,9.793059,9.793059,9.793059,9.793059,9.793059,9.793059
2024-06-02 12:00:00+00:00,9.290511,9.290511,9.290511,9.290511,9.290511,9.290511
2024-06-02 13:00:00+00:00,8.161764,8.161764,8.161764,8.161764,8.161764,8.161764
2024-06-02 14:00:00+00:00,7.628263,7.628263,7.628263,7.628263,7.628263,7.628263
2024-06-02 15:00:00+00:00,8.28,8.28,8.28,8.28,8.28,8.28
2024-06-02 16:00:00+00:00,9.0645685,9.0645685,9.0645685,9.0645685,9.0645685,9.0645685
2024-06-02 17:00:00+00:00,10.182337,10.182337,10.182337,10.182337,10.182337,10.182337
2024-06-02 18:00:00+00:00,10.538843,10.538843,10.538843,10.538843,10.538843,10.538843
2024-06-02 19:00:00+00:00,,,,,,
2024-06-02 20:00:00+00:00,,,,,,
2024-06-02 21:00:00+00:00,,,,,,
2024-06-02 22:00:00+00:00,,,,,,
2024-06-02 23:00:00+00:00,,,,,,
